osm_id,code,fclass,name,index,type
4355676004,2525,mobile_phone_shop,A 2 Z Phone Services,"New Road 1 , Whitechapel",shopping
4355676005,2561,hairdresser,Afreen,"New Road 1 , Whitechapel",leisure
4355676007,2511,convenience,Shelley Food & Wine,"New Road 1 , Whitechapel",shopping
4356000218,2301,restaurant,Franco Manca,"Hereford Road, Bayswater",restaurant
4357414382,2301,restaurant,Pho & Bun,"Frith Street, Soho",restaurant
4357414384,2602,atm,,"Frith Street, Soho",finance
4360230601,2561,hairdresser,Naz Zeneldeen Gentlemen's Grooming Club,"Sandilands Road, Walham Green",leisure
4361453732,2512,clothes,The Ragged Priest,"Broadwick Street, Soho",shopping
4363738389,2301,restaurant,Thai West Caf¨¦,"Golden Square, Soho",restaurant
4365076292,2301,restaurant,Olives N' Meze,"Wardour Street, Soho",restaurant
4365108690,2501,supermarket,Rice Wine Shop,"Golden Square, Soho",shopping
4365168189,2742,viewpoint,Bloomsbury Square Garden,"British Museum, Bloomsbury",leisure
4365200889,2521,gift_shop,Snowden Flood,"Milroy Walk, South Bank",shopping
4369519222,2724,memorial,,"King Edward Street, St Pauls",residence
4370333650,2724,memorial,,"King Edward Street, St Pauls",residence
4370333662,2724,memorial,,"King Edward Street, St Pauls",residence
4372744591,2301,restaurant,The Cross Keys,"Danvers Street, West Chelsea",restaurant
4375911108,2301,restaurant,PizzaExpress,"Curlew Street, Shad Thames",restaurant
4376163230,2725,artwork,Shepherdess Walk Mosaic,"Eagle Wharf Road, Hoxton",leisure
4376163242,2301,restaurant,The Commissary,"Eagle Wharf Road, Hoxton",restaurant
4376186998,2301,restaurant,Bubba Gump Shrimp Co,"Panton Street, West End",restaurant
4379801343,2724,memorial,,"Blackfriars Station, St. Paul's",residence
4382236692,2301,restaurant,Carluccio's,"Bankside Mix, Bankside",restaurant
4383369569,2724,memorial,,"Blackfriars Station, St. Paul's",residence
4384901986,2722,museum,The Chocolate Museum,"Ferndale Road, Brixton",leisure
4391522416,2515,bookshop,CubaDirecto,"Alfreda Street, Battersea Park",shopping
4392901073,2602,atm,,"Argyll Road, Kensington",finance
4393135290,2544,furniture_shop,The New Craftsman,"North Audley Street, Mayfair",shopping
4393135389,2544,furniture_shop,Mint,"Holy Trinity Brompton, Knightsbridge",shopping
4393367719,2725,artwork,World Piazza,"Broadcasting House, Marylebone",leisure
4393659968,2301,restaurant,Savur¨¨,"Christopher Street, Liverpool Street",restaurant
4394194482,2568,laundry,Aron Specialist Dry Cleaners,"Lincoln's Inn Fields, Holborn",shopping
4394784822,2301,restaurant,Putera Puteri,"Bishop's Bridge Road West, Bayswater",restaurant
4395971090,2721,attraction,,"Craven Street, Strand",leisure
4397936567,2724,memorial,The Courant,"St. Bride Street, Holborn",residence
4397936947,2724,memorial,First Number of the Sunday Times,"Bouverie Street, Temple",residence
4402594985,2512,clothes,Shirts & Ties Venice,"Great Tower Street, Monument",shopping
4402602484,2512,clothes,Solo Homo,"Great Tower Street, Monument",shopping
4402602533,2517,shoe_shop,Jeffery West,"Great Tower Street, Monument",shopping
4402602706,2301,restaurant,Bolton's Restaurant,"Great Tower Street, Monument",restaurant
4402620329,2725,artwork,Mutton Sculpture,"Buxton Street 1, Shoreditch",leisure
4402633263,2725,artwork,Arcadia,"St. Mary Axe, Aldgate",leisure
4402671532,2401,hotel,MAX Serviced Apartments,"Flamborough Street, Limehouse",residence
4403431400,2602,atm,,"Green Street, Mayfair",finance
4404156353,2512,clothes,Wow,"Coomer Place, West Kensington",shopping
4404156356,2561,hairdresser,Adam&Eve,"Coomer Place, West Kensington",leisure
4404156360,2525,mobile_phone_shop,,"Coomer Place, West Kensington",shopping
4404156361,2511,convenience,Jaffa Food House,"Coomer Place, West Kensington",shopping
4404156363,2512,clothes,Image,"Coomer Place, West Kensington",shopping
4404156369,2529,beauty_shop,Posh Nails,"Coomer Place, West Kensington",shopping
4404156370,2511,convenience,Al Baydar,"Coomer Place, West Kensington",shopping
4404156371,2529,beauty_shop,Posh Nails,"Coomer Place, West Kensington",shopping
4404156373,2516,butcher,Dickenson's of Fulham,"Coomer Place, West Kensington",shopping
4404156375,2516,butcher,Boutique da Carne,"Coomer Place, West Kensington",shopping
4404156379,2525,mobile_phone_shop,Riz Repair Centre / Tani Cobblers,"Coomer Place, West Kensington",shopping
4404156381,2301,restaurant,Joe & Co. Burgers,"Coomer Place, West Kensington",restaurant
4404170394,2251,sports_centre,Easygym,"Coomer Place, West Kensington",leisure
4405466589,2301,restaurant,Cicchetti,"Tavistock Street, Covent Garden",restaurant
4406734290,2301,restaurant,Petite Terre,"Eel Brook Common, Walham Green",restaurant
4408274888,2502,bakery,Signorelli,"East Village, Queen Elizabeth Olympic Park",shopping
4408419791,2301,restaurant,Aqua Kyoto,"Little Argyll Street, West End",restaurant
4414022646,2401,hotel,Wardonia Hotel,"Belgrove Street , King's Cross",residence
4414719151,2529,beauty_shop,Anna Nails,"Ansell House, Stepney",shopping
4414719152,2511,convenience,Alia Mini Market,"Ansell House, Stepney",shopping
4414719293,2301,restaurant,Wok & Grill,"Ansell House, Stepney",restaurant
4414719294,2301,restaurant,Zaza's,"New Road 1 , Whitechapel",restaurant
4414750013,2723,monument,,"Central House, Aldgate",leisure
4415972873,2529,beauty_shop,Crown H&B Spa,"Crabtree Lane, Fulham",shopping
4418167626,2511,convenience,Londis,"Humbolt Road, Fulham",shopping
4418168899,2511,convenience,O2 Food & Wine,"Erin Close, Walham Green",shopping
4419584072,2561,hairdresser,Viva Styles,"Limburg Road, Clapham Junction",leisure
4419584074,2301,restaurant,Fusion Food Bar & Restaurant,"Limburg Road, Clapham Junction",restaurant
4421106430,2401,hotel,King's Cross,"Belgrove Street , King's Cross",residence
4421106431,2401,hotel,The Globe,"Belgrove Street , King's Cross",residence
4421106432,2401,hotel,The Apollo,"Belgrove Street , King's Cross",residence
4421106433,2401,hotel,Princess,"Belgrove Street , King's Cross",residence
4422300389,2301,restaurant,,"Portman Square, Marylebone",restaurant
4422614019,2701,tourist_info,,"New Road 1 , Whitechapel",leisure
4422629225,2701,tourist_info,,"Selby Street, Whitechapel",leisure
4422633135,2701,tourist_info,,"Selby Street, Whitechapel",leisure
4422644600,2724,memorial,Mary Hughes 1860-1941,"Selby Street, Whitechapel",residence
4427475092,2301,restaurant,Oversea Chinese Restaurantº£ÍâÌì,"Frith Street, Soho",restaurant
4427675684,2301,restaurant,Pizzeria Pellone,"Ashley Crescent, Battersea",restaurant
4427675685,2301,restaurant,Firezza,"Ashley Crescent, Battersea",restaurant
4427675686,2301,restaurant,Leilani Restaurant,"Ashley Crescent, Battersea",restaurant
4427675894,2529,beauty_shop,Lavender Hill Siam,"Ashley Crescent, Battersea",shopping
4428021487,2725,artwork,History Trees,"Timber Lodge, Queen Elizabeth Olympic Park",leisure
4428609341,2602,atm,,"Bank of England Museum, Bank",finance
4428609657,2568,laundry,Fresh Collection,"Bank of England Museum, Bank",shopping
4430905280,2301,restaurant,Caravaggio,"St. Mary Axe, Aldgate",restaurant
4431563565,2723,monument,,"Arundel Street, Temple",leisure
4432964990,2520,jeweller,Roger Stone,"Arlington Road, Camden Town",shopping
4432966467,2512,clothes,Carnaby,"Arlington Road, Camden Town",shopping
4436091924,2602,atm,,"Clerkenwell Green, Clerkenwell",finance
4437309895,2301,restaurant,Casa Cruz,"Clarendon Road, Avondale",restaurant
4438750935,2530,video_shop,UP The Video Junction,"Arlington Road, Camden Town",shopping
4439711101,2301,restaurant,Poppie's Fish and Chips,"Frith Street, Soho",restaurant
4439716019,2301,restaurant,Canada water cafe,"Canada Water Station, Rotherhithe",restaurant
4440477589,2512,clothes,Charles Tyrwhitt,"St. James's Square, St. James's",shopping
4440565050,2515,bookshop,Books Iconica,"Arlington Road, Camden Town",shopping
4440565052,2502,bakery,Cookies & Scream,"Arlington Road, Camden Town",shopping
4440565053,2301,restaurant,Kim's Vietnamese Hut,"Arlington Road, Camden Town",restaurant
4440565054,2301,restaurant,The Good Yard,"Arlington Road, Camden Town",restaurant
4440565056,2520,jeweller,Tribu,"Arlington Road, Camden Town",shopping
4440565060,2517,shoe_shop,SUPERGA,"Arlington Road, Camden Town",shopping
4440565062,2517,shoe_shop,Irregular Choice,"Arlington Road, Camden Town",shopping
4440565063,2521,gift_shop,Chain Reaction,"Arlington Road, Camden Town",shopping
4440565064,2512,clothes,Gekko,"Arlington Road, Camden Town",shopping
4440565067,2526,toy_shop,The Oddballs Juggling Company,"Arlington Road, Camden Town",shopping
4440565068,2512,clothes,Mr Postman,"Arlington Road, Camden Town",shopping
4440565069,2520,jeweller,Lorarty Jewellery,"Arlington Road, Camden Town",shopping
4440565071,2512,clothes,Last Fashion,"Arlington Road, Camden Town",shopping
4440565077,2512,clothes,Unique London,"Arlington Road, Camden Town",shopping
4440565079,2512,clothes,Miss L Fire Boutique,"Arlington Road, Camden Town",shopping
4440565083,2512,clothes,Aries,"Arlington Road, Camden Town",shopping
4440565087,2512,clothes,Whoops,"Arlington Road, Camden Town",shopping
4440568689,2529,beauty_shop,TILT Professional Makeup,"Arlington Road, Camden Town",shopping
4441374317,2205,playground,,"Wapping Lane, Wapping",leisure
4449098075,2701,tourist_info,,"Gloucester Street, Pimlico",leisure
4452606869,2502,bakery,Gail's Bakery,"Bankside Mix, Bankside",shopping
4452607095,2301,restaurant,,"Bankside Mix, Bankside",restaurant
4453745782,2529,beauty_shop,Katy's Nails,"London Street, Paddington",shopping
4453745783,2561,hairdresser,Charlie¡¯s Barber Shop,"London Street, Paddington",leisure
4453745785,2568,laundry,Spring Dry Cleaners,"London Street, Paddington",shopping
4453745787,2301,restaurant,Golden Shalimar,"London Street, Paddington",restaurant
4453745993,2543,doityourself,Paddington Hardware,"London Street, Paddington",shopping
4453955016,2701,tourist_info,,"Gloucester Street, Pimlico",leisure
4456938325,2301,restaurant,The London Kitchen,"Lambeth Road, Vauxhall",restaurant
4456938915,2301,restaurant,Counter Termini Bar & Pizzeria,"Kennington Lane Rail Bridge, Vauxhall",restaurant
4460681311,2701,tourist_info,,"Belgrave Road, Victoria",leisure
4462564526,2724,memorial,Joseph Conrad,"Guildhouse Street, Victoria",residence
4468593279,2561,hairdresser,Jones & Payne,"William IV Street, Strand",leisure
4470013189,2301,restaurant,Novikov,"Green Park Station, Mayfair",restaurant
4470135060,2724,memorial,Cardinal Manning,"Queen Mother Sports Centre, Victoria",residence
4471699481,2561,hairdresser,Lavender Hair & Beauty,"Hartington Road, Stockwell",leisure
4471699485,2561,hairdresser,Majestic Hair Design,"Stewart's Road, Wandsworth Road",leisure
4471699488,2251,sports_centre,Organic Health & Fitness,"Heath Road, Battersea",leisure
4474224997,2511,convenience,Sainsbury's Local,"Greycoat Street , Westminster",shopping
4475134599,2568,laundry,City Dry Cleaners,"Bruton Street, Mayfair",shopping
4475157775,2301,restaurant,Caravan,"Lavington Street, Bankside",restaurant
4477665089,2544,furniture_shop,SCP LTD,"Shoreditch High Street, Shoreditch",shopping
4477694989,2512,clothes,Goodhood,"Shoreditch High Street, Shoreditch",shopping
4478054555,2501,supermarket,Co-op Food,"Tower Wharf, Bermondsey",shopping
4479589491,2512,clothes,Wonderound,"Shoreditch High Street, Shoreditch",shopping
4480970511,2529,beauty_shop,Your Health,"Clapham Common Station, Clapham Common",shopping
4480970513,2601,bank,Metro Bank,"St. John's Road, Clapham Junction",finance
4488591249,2301,restaurant,The Ice Wharf,"Arlington Road, Camden Town",restaurant
4488591250,2301,restaurant,Sushi Salsa,"Arlington Road, Camden Town",restaurant
4488591251,2512,clothes,AllSaints,"Arlington Road, Camden Town",shopping
4490144909,2517,shoe_shop,Savoy Taylors Guild,"Cheapside, Bank",shopping
4491416727,2511,convenience,M&S Simply Food,"Bell Street , Marylebone",shopping
4492350604,2301,restaurant,Bella Italia,"Cloudesley Road, Angel",restaurant
4492424990,2601,bank,Barclays,"Ansell House, Stepney",finance
4492769439,2301,restaurant,Little Social,"Little Argyll Street, West End",restaurant
4493407535,2542,bicycle_shop,SBC cycles,"Eagle Wharf Road, Hoxton",shopping
4493826298,2512,clothes,Silvermans,"Harford Street, Mile End",shopping
4494071041,2724,memorial,Three Printers,"The Guildhall, Guildhall",residence
4495134589,2301,restaurant,CIN,"Foley Street, Fitzrovia",restaurant
4498589343,2301,restaurant,The Trading House,"Cheapside, Bank",restaurant
4499048044,2724,memorial,William Wallace,"West Smithfield Rotunda, Farringdon",residence
4499140951,2301,restaurant,Denise's Restaurant,"British Museum, Bloomsbury",restaurant
4500601606,2301,restaurant,Enoteca da Luca,"The Guildhall, Guildhall",restaurant
4501436699,2301,restaurant,Granger and Co,"Clerkenwell Green, Clerkenwell",restaurant
4501471688,2701,tourist_info,,"Harrington Square 1, Camden Town",leisure
4501836276,2520,jeweller,Wintons,"Finsbury Circus, Liverpool Street",shopping
4501844425,2512,clothes,Suited & Booted,"Finsbury Circus, Liverpool Street",shopping
4502146356,2725,artwork,Sir John Soane statue,"Bank of England Museum, Bank",leisure
4502252774,2725,artwork,,"Charlotte Street, Fitzrovia",leisure
4509723901,2526,toy_shop,Lego,"Panton Street, West End",shopping
4510471528,2725,artwork,Dogs of Alcibiades,"Bonner Gate, Victoria Park",leisure
4510471529,2725,artwork,Dogs of Alcibiades,"Bonner Gate, Victoria Park",leisure
4510471530,2701,tourist_info,Dogs of Alcibiades,"Bonner Gate, Victoria Park",leisure
4512807993,2301,restaurant,34 Mayfair,"Millennium Hotel, Mayfair",restaurant
4513031544,2512,clothes,Warehouse,"Finsbury Circus, Liverpool Street",shopping
4513034776,2512,clothes,T.M.Lewin,"Finsbury Circus, Liverpool Street",shopping
4513341393,2722,museum,Bank of England,"Bank of England Museum, Bank",leisure
4513346310,2724,memorial,George Dance Obelisk,"Finsbury Circus, Liverpool Street",residence
4513756124,2722,museum,The Clockmakers' Museum,"Exhibition Road Museums 1, South Kensington",leisure
4517065148,2725,artwork,Ganapathi and Devi,"Norton Folgate, Liverpool Street",leisure
4518472566,2725,artwork,Bellerophon Taming Pegasus,"Sun Street, Liverpool Street",leisure
4518483452,2725,artwork,Leaping Hare on Crescent Bell,"Sun Street, Liverpool Street",leisure
4518593704,2301,restaurant,Jamies Wine Bar,"Brushfield Street, Liverpool Street",restaurant
4522284989,2301,restaurant,Seashell of Lisson Grove,"Bell Street , Marylebone",restaurant
4523893590,2301,restaurant,Sticky Fingers,"Argyll Road, Kensington",restaurant
4526375178,2521,gift_shop,Crest of London,"Green Street, Mayfair",shopping
4526375183,2561,hairdresser,Willie Smarts,"Clapham Common Station, Clapham Common",leisure
4526375184,2561,hairdresser,Chop Barbers,"Clapham Common Station, Clapham Common",leisure
4526375186,2512,clothes,Joy,"Clapham Common Station, Clapham Common",shopping
4526375934,2521,gift_shop,CITY Souvenirs,"Green Street, Mayfair",shopping
4526375936,2529,beauty_shop,Images,"Clapham Common Station, Clapham Common",shopping
4526375937,2301,restaurant,Carmen Bar de Tapas,"Clapham Common Station, Clapham Common",restaurant
4526375938,2301,restaurant,Leh Chalo,"Clapham Common Station, Clapham Common",restaurant
4526375939,2301,restaurant,Mama Lan,"Clapham Common Station, Clapham Common",restaurant
4529311798,2602,atm,,"Islington Green, Angel",finance
4534108994,2701,tourist_info,London Wall Walk 7,"Devonshire Square, Liverpool Street",leisure
4536374058,2512,clothes,Brokedown Palace,"Bethnal Green Road, Shoreditch",shopping
4537568000,2701,tourist_info,,"Greenland Road, Camden Town",leisure
4539373436,2724,memorial,Sir Nigel Gresley,"Belgrove Street , King's Cross",residence
4540018490,2301,restaurant,Mr Piadina,"Arlington Road, Camden Town",restaurant
4542203079,2014,arts_centre,Parasol Unit Foundation for Contemporary Art,"Macclesfield Rd, St Lukes",leisure
4542454225,2301,restaurant,Omnino,"Houndsditch, Aldgate",restaurant
4545435689,2301,restaurant,Estiatorio Milos,"Charles II Street, West End",restaurant
4547073268,2561,hairdresser,Michael Charalambous,"Sedding Street, Sloane Square",leisure
4547073898,2520,jeweller,Tateossian,"Sedding Street, Sloane Square",shopping
4547149902,2520,jeweller,Cassandra Goad,"Cadogan Gardens, Chelsea",shopping
4547149903,2512,clothes,Maje,"Cadogan Gardens, Chelsea",shopping
4547149906,2601,bank,NatWest,"Sedding Street, Sloane Square",finance
4547149907,2602,atm,,"Sedding Street, Sloane Square",finance
4547149938,2725,artwork,The Boy David,"Phene Street, Chelsea",leisure
4547940361,2701,tourist_info,,"St Martins Close, Camden Town",leisure
4547992127,2602,atm,,"Commercial Street, Shoreditch",finance
4548309989,2511,convenience,One Stop Food & Wine,"Braham Street, Aldgate",shopping
4549305941,2568,laundry,Regent Dry Cleaners,"Page Street, Westminster",shopping
4549306079,2561,hairdresser,Katherine Body Care,"Page Street, Westminster",leisure
4553472974,2724,memorial,The Falklands War memorial,"Tower Gardens , Tower",residence
4556231032,2561,hairdresser,Hype,"Dorothy Road, Clapham Junction",leisure
4556231159,2301,restaurant,Chojin Sushi,"Dorothy Road, Clapham Junction",restaurant
4558416244,2511,convenience,Angel Mini Market,"Claremont Square, Angel",shopping
4558416245,2515,bookshop,Amana Trust Bookshop,"Claremont Square, Angel",shopping
4558469902,2701,tourist_info,,"St Martins Close, Camden Town",leisure
4558839849,2511,convenience,Universal Food and Wine Centre Ltd,"Hollybush Gardens, Bethnal Green",shopping
